run_id,impl,benchmark_name,name,aggregate_name,run_type,repetitions,real_time,cpu_time,time_unit,threads,shards,keys,ops,write_percent,read_percent,skew_mode,reads,writes,baseline_ops_per_sec,dbwaller_ops_per_sec,cycles,instructions,source_file
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/1/iterations:1/repeats:5/manual_time/threads:8_cv,cv,aggregate,5,0.024804289574320015,0.026824434760462337,ns,,1,100000,1000000,5,0,1,0,0,0.024537353331823594,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/1/iterations:1/repeats:5/manual_time/threads:4_stddev,stddev,aggregate,5,11338767.664086977,19679943.84360659,ns,,1,100000,1000000,5,0,1,0,0,401518.38439956267,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/1/iterations:1/repeats:5/manual_time/threads:1_stddev,stddev,aggregate,5,3185205.8474766514,3176983.679532902,ns,,1,100000,1000000,5,0,1,0,0,1105378.978355776,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/1/iterations:1/repeats:5/manual_time/threads:32_stddev,stddev,aggregate,5,2498316.817787046,12108410.87719131,ns,,1,100000,1000000,5,0,1,0,0,54990.12904316269,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/1/iterations:1/repeats:5/manual_time/threads:2_stddev,stddev,aggregate,5,11571450.375830404,13136642.615223248,ns,,1,100000,1000000,5,0,1,0,0,741220.7048114559,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/1/iterations:1/repeats:5/manual_time/threads:16_stddev,stddev,aggregate,5,1559240.5795592763,8429277.617075201,ns,,1,100000,1000000,5,0,1,0,0,27305.67751302264,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/1/iterations:1/repeats:5/manual_time/threads:8_stddev,stddev,aggregate,5,2745761.889718692,10558420.756156886,ns,,1,100000,1000000,5,0,1,0,0,27721.26846278597,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/20/0/iterations:1/repeats:5/manual_time/threads:1_cv,cv,aggregate,5,0.23146495556976573,0.23036903559224403,ns,,1,100000,1000000,20,0,0,0,0,0.20619787919956667,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/20/0/iterations:1/repeats:5/manual_time/threads:16_cv,cv,aggregate,5,0.035172667758765146,0.045021579794949175,ns,,1,100000,1000000,20,0,0,0,0,0.034960154096286174,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/20/0/iterations:1/repeats:5/manual_time/threads:4_cv,cv,aggregate,5,0.1966733488157993,0.19463087249154953,ns,,1,100000,1000000,20,0,0,0,0,0.207134593046204,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
